step,timestamp,bandwidth_kbps_raw,bandwidth_bps,bandwidth_mbps
1377,2018.01.19_07.57.05,7135.0,7135000.0,7.135
1378,2018.01.19_07.57.06,3623.0,3623000.0,3.623
1379,2018.01.19_07.57.07,5815.0,5815000.0,5.815
1380,2018.01.19_07.57.08,6520.0,6520000.0,6.52
1381,2018.01.19_07.57.09,4037.0,4037000.0,4.037
1382,2018.01.19_07.57.10,5099.0,5099000.0,5.099
1383,2018.01.19_07.57.12,10602.0,10602000.0,10.602
1384,2018.01.19_07.57.13,23989.0,23989000.0,23.989
1385,2018.01.19_07.57.14,31248.0,31248000.0,31.248
1386,2018.01.19_07.57.15,17268.0,17268000.0,17.268
1387,2018.01.19_07.57.16,19225.0,19225000.0,19.225
1388,2018.01.19_07.57.17,23564.0,23564000.0,23.564
1389,2018.01.19_07.57.18,22681.0,22681000.0,22.681
1390,2018.01.19_07.57.19,45328.0,45328000.0,45.328
1391,2018.01.19_07.57.20,55953.0,55953000.0,55.953
1392,2018.01.19_07.57.22,32746.0,32746000.0,32.746
1393,2018.01.19_07.57.23,59387.0,59387000.0,59.387
1394,2018.01.19_07.57.24,59174.0,59174000.0,59.174
1395,2018.01.19_07.57.25,41313.0,41313000.0,41.313
1396,2018.01.19_07.57.26,53750.0,53750000.0,53.75
1397,2018.01.19_07.57.27,23329.0,23329000.0,23.329
1398,2018.01.19_07.57.28,19079.0,19079000.0,19.079
1399,2018.01.19_07.57.29,27713.0,27713000.0,27.713
1400,2018.01.19_07.57.30,30879.0,30879000.0,30.879
1401,2018.01.19_07.57.31,33742.0,33742000.0,33.742
1402,2018.01.19_07.57.32,31046.0,31046000.0,31.046
1403,2018.01.19_07.57.34,44780.0,44780000.0,44.78
1404,2018.01.19_07.57.35,43583.0,43583000.0,43.583
1405,2018.01.19_07.57.36,45641.0,45641000.0,45.641
1406,2018.01.19_07.57.37,41615.0,41615000.0,41.615
1407,2018.01.19_07.57.38,30968.0,30968000.0,30.968
1408,2018.01.19_07.57.39,30677.0,30677000.0,30.677
1409,2018.01.19_07.57.40,15389.0,15389000.0,15.389
1410,2018.01.19_07.57.41,26629.0,26629000.0,26.629
1411,2018.01.19_07.57.43,30778.0,30778000.0,30.778
1412,2018.01.19_07.57.44,37936.0,37936000.0,37.936
1413,2018.01.19_07.57.45,34692.0,34692000.0,34.692
1414,2018.01.19_07.57.46,13487.0,13487000.0,13.487
1415,2018.01.19_07.57.47,19862.0,19862000.0,19.862
1416,2018.01.19_07.57.48,17536.0,17536000.0,17.536
1417,2018.01.19_07.57.49,26506.0,26506000.0,26.506
1418,2018.01.19_07.57.50,31505.0,31505000.0,31.505
1419,2018.01.19_07.57.51,31471.0,31471000.0,31.471
1420,2018.01.19_07.57.52,27904.0,27904000.0,27.904
1421,2018.01.19_07.57.54,24560.0,24560000.0,24.56
1422,2018.01.19_07.57.55,18744.0,18744000.0,18.744
1423,2018.01.19_07.57.56,21775.0,21775000.0,21.775
1424,2018.01.19_07.57.57,18889.0,18889000.0,18.889
1425,2018.01.19_07.57.58,33496.0,33496000.0,33.496
1426,2018.01.19_07.57.59,27464.0,27464000.0,27.464
1427,2018.01.19_07.58.00,40575.0,40575000.0,40.575
1428,2018.01.19_07.58.01,25253.0,25253000.0,25.253
1429,2018.01.19_07.58.02,20354.0,20354000.0,20.354
1430,2018.01.19_07.58.03,15858.0,15858000.0,15.858
1431,2018.01.19_07.58.05,20802.0,20802000.0,20.802
1432,2018.01.19_07.58.06,34513.0,34513000.0,34.513
1433,2018.01.19_07.58.07,24806.0,24806000.0,24.806
1434,2018.01.19_07.58.08,20824.0,20824000.0,20.824
1435,2018.01.19_07.58.09,34334.0,34334000.0,34.334
1436,2018.01.19_07.58.10,39088.0,39088000.0,39.088
1437,2018.01.19_07.58.11,33876.0,33876000.0,33.876
1438,2018.01.19_07.58.12,33976.0,33976000.0,33.976
1439,2018.01.19_07.58.13,29044.0,29044000.0,29.044
1440,2018.01.19_07.58.14,25264.0,25264000.0,25.264
1441,2018.01.19_07.58.16,27546.0,27546000.0,27.546
1442,2018.01.19_07.58.17,17995.0,17995000.0,17.995
1443,2018.01.19_07.58.18,21887.0,21887000.0,21.887
1444,2018.01.19_07.58.19,16507.0,16507000.0,16.507
1445,2018.01.19_07.58.20,8689.0,8689000.0,8.689
1446,2018.01.19_07.58.21,19415.0,19415000.0,19.415
1447,2018.01.19_07.58.22,22021.0,22021000.0,22.021
1448,2018.01.19_07.58.23,19750.0,19750000.0,19.75
1449,2018.01.19_07.58.25,7403.0,7403000.0,7.403
1450,2018.01.19_07.58.26,12212.0,12212000.0,12.212
1451,2018.01.19_07.58.27,21585.0,21585000.0,21.585
1452,2018.01.19_07.58.28,22099.0,22099000.0,22.099
1453,2018.01.19_07.58.29,20019.0,20019000.0,20.019
1454,2018.01.19_07.58.30,9875.0,9875000.0,9.875
1455,2018.01.19_07.58.31,21271.0,21271000.0,21.271
1456,2018.01.19_07.58.32,20992.0,20992000.0,20.992
1457,2018.01.19_07.58.33,19471.0,19471000.0,19.471
1458,2018.01.19_07.58.35,10345.0,10345000.0,10.345
1459,2018.01.19_07.58.36,8209.0,8209000.0,8.209
1460,2018.01.19_07.58.37,8589.0,8589000.0,8.589
1461,2018.01.19_07.58.38,17782.0,17782000.0,17.782
1462,2018.01.19_07.58.39,15769.0,15769000.0,15.769
1463,2018.01.19_07.58.40,10635.0,10635000.0,10.635
1464,2018.01.19_07.58.41,19929.0,19929000.0,19.929
1465,2018.01.19_07.58.42,18308.0,18308000.0,18.308
1466,2018.01.19_07.58.43,21361.0,21361000.0,21.361
1467,2018.01.19_07.58.45,11150.0,11150000.0,11.15
1468,2018.01.19_07.58.46,7940.0,7940000.0,7.94
1469,2018.01.19_07.58.47,10233.0,10233000.0,10.233
1470,2018.01.19_07.58.48,12727.0,12727000.0,12.727
1471,2018.01.19_07.58.49,17312.0,17312000.0,17.312
1472,2018.01.19_07.58.50,11799.0,11799000.0,11.799
1473,2018.01.19_07.58.51,23911.0,23911000.0,23.911
1474,2018.01.19_07.58.52,30722.0,30722000.0,30.722
1475,2018.01.19_07.58.53,32030.0,32030000.0,32.03
1476,2018.01.19_07.58.55,14684.0,14684000.0,14.684
1477,2018.01.19_07.58.56,12604.0,12604000.0,12.604
1478,2018.01.19_07.58.57,18408.0,18408000.0,18.408
1479,2018.01.19_07.58.58,16787.0,16787000.0,16.787
1480,2018.01.19_07.58.59,22446.0,22446000.0,22.446
1481,2018.01.19_07.59.00,11016.0,11016000.0,11.016
1482,2018.01.19_07.59.01,13689.0,13689000.0,13.689
1483,2018.01.19_07.59.02,8209.0,8209000.0,8.209
1484,2018.01.19_07.59.03,11038.0,11038000.0,11.038
1485,2018.01.19_07.59.05,8779.0,8779000.0,8.779
1486,2018.01.19_07.59.06,11094.0,11094000.0,11.094
1487,2018.01.19_07.59.07,8757.0,8757000.0,8.757
1488,2018.01.19_07.59.08,7750.0,7750000.0,7.75
1489,2018.01.19_07.59.09,8141.0,8141000.0,8.141
1490,2018.01.19_07.59.10,9070.0,9070000.0,9.07
1491,2018.01.19_07.59.11,13051.0,13051000.0,13.051
1492,2018.01.19_07.59.12,15769.0,15769000.0,15.769
1493,2018.01.19_07.59.14,14035.0,14035000.0,14.035
1494,2018.01.19_07.59.15,9495.0,9495000.0,9.495
1495,2018.01.19_07.59.16,15568.0,15568000.0,15.568
1496,2018.01.19_07.59.17,19214.0,19214000.0,19.214
1497,2018.01.19_07.59.18,12805.0,12805000.0,12.805
1498,2018.01.19_07.59.19,14013.0,14013000.0,14.013
1499,2018.01.19_07.59.20,16585.0,16585000.0,16.585
1500,2018.01.19_07.59.21,16194.0,16194000.0,16.194
1501,2018.01.19_07.59.23,21842.0,21842000.0,21.842
1502,2018.01.19_07.59.24,17424.0,17424000.0,17.424
1503,2018.01.19_07.59.25,8701.0,8701000.0,8.701
1504,2018.01.19_07.59.26,4451.0,4451000.0,4.451
1505,2018.01.19_07.59.27,5692.0,5692000.0,5.692
1506,2018.01.19_07.59.28,8164.0,8164000.0,8.164
1507,2018.01.19_07.59.29,9662.0,9662000.0,9.662
1508,2018.01.19_07.59.30,16206.0,16206000.0,16.206
1509,2018.01.19_07.59.32,17156.0,17156000.0,17.156
1510,2018.01.19_07.59.33,18330.0,18330000.0,18.33
1511,2018.01.19_07.59.34,20556.0,20556000.0,20.556
1512,2018.01.19_07.59.35,18330.0,18330000.0,18.33
1513,2018.01.19_07.59.36,21943.0,21943000.0,21.943
1514,2018.01.19_07.59.37,15579.0,15579000.0,15.579
1515,2018.01.19_07.59.38,12235.0,12235000.0,12.235
1516,2018.01.19_07.59.40,11676.0,11676000.0,11.676
1517,2018.01.19_07.59.41,16876.0,16876000.0,16.876
1518,2018.01.19_07.59.42,17245.0,17245000.0,17.245
1519,2018.01.19_07.59.43,22401.0,22401000.0,22.401
1520,2018.01.19_07.59.44,48538.0,48538000.0,48.538
1521,2018.01.19_07.59.45,54779.0,54779000.0,54.779
1522,2018.01.19_07.59.46,62015.0,62015000.0,62.015
1523,2018.01.19_07.59.47,59442.0,59442000.0,59.442
1524,2018.01.19_07.59.48,62854.0,62854000.0,62.854
1525,2018.01.19_07.59.49,63133.0,63133000.0,63.133
1526,2018.01.19_07.59.51,25264.0,25264000.0,25.264
1527,2018.01.19_07.59.52,49936.0,49936000.0,49.936
1528,2018.01.19_07.59.53,48661.0,48661000.0,48.661
1529,2018.01.19_07.59.54,61478.0,61478000.0,61.478
1530,2018.01.19_07.59.55,30207.0,30207000.0,30.207
1531,2018.01.19_07.59.56,36817.0,36817000.0,36.817
1532,2018.01.19_07.59.57,38215.0,38215000.0,38.215
1533,2018.01.19_07.59.58,27300.0,27300000.0,27.3
1534,2018.01.19_07.59.59,25164.0,25164000.0,25.164
1535,2018.01.19_08.00.00,34547.0,34547000.0,34.547
1536,2018.01.19_08.00.01,20298.0,20298000.0,20.298
1537,2018.01.19_08.00.03,28653.0,28653000.0,28.653
1538,2018.01.19_08.00.04,27456.0,27456000.0,27.456
1539,2018.01.19_08.00.05,17055.0,17055000.0,17.055
1540,2018.01.19_08.00.06,4574.0,4574000.0,4.574
1541,2018.01.19_08.00.07,5875.0,5875000.0,5.875
1542,2018.01.19_08.00.08,13584.0,13584000.0,13.584
1543,2018.01.19_08.00.09,7269.0,7269000.0,7.269
1544,2018.01.19_08.00.10,14069.0,14069000.0,14.069
1545,2018.01.19_08.00.12,16954.0,16954000.0,16.954
1546,2018.01.19_08.00.13,19049.0,19049000.0,19.049
1547,2018.01.19_08.00.14,18979.0,18979000.0,18.979
1548,2018.01.19_08.00.15,14986.0,14986000.0,14.986
1549,2018.01.19_08.00.16,21808.0,21808000.0,21.808
1550,2018.01.19_08.00.17,24895.0,24895000.0,24.895
1551,2018.01.19_08.00.18,18744.0,18744000.0,18.744
1552,2018.01.19_08.00.19,12033.0,12033000.0,12.033
1553,2018.01.19_08.00.20,11676.0,11676000.0,11.676
1554,2018.01.19_08.00.22,25656.0,25656000.0,25.656
1555,2018.01.19_08.00.23,28765.0,28765000.0,28.765
1556,2018.01.19_08.00.24,34513.0,34513000.0,34.513
1557,2018.01.19_08.00.25,31807.0,31807000.0,31.807
1558,2018.01.19_08.00.26,19124.0,19124000.0,19.124
1559,2018.01.19_08.00.27,16104.0,16104000.0,16.104
1560,2018.01.19_08.00.28,19516.0,19516000.0,19.516
1561,2018.01.19_08.00.30,13163.0,13163000.0,13.163
1562,2018.01.19_08.00.31,12895.0,12895000.0,12.895
1563,2018.01.19_08.00.32,21562.0,21562000.0,21.562
1564,2018.01.19_08.00.33,11541.0,11541000.0,11.541
1565,2018.01.19_08.00.34,14844.0,14844000.0,14.844
1566,2018.01.19_08.00.35,18453.0,18453000.0,18.453
1567,2018.01.19_08.00.36,20265.0,20265000.0,20.265
1568,2018.01.19_08.00.37,24526.0,24526000.0,24.526
1569,2018.01.19_08.00.38,29156.0,29156000.0,29.156
1570,2018.01.19_08.00.40,32702.0,32702000.0,32.702
1571,2018.01.19_08.00.41,35207.0,35207000.0,35.207
1572,2018.01.19_08.00.42,21551.0,21551000.0,21.551
1573,2018.01.19_08.00.43,14103.0,14103000.0,14.103
1574,2018.01.19_08.00.44,10512.0,10512000.0,10.512
1575,2018.01.19_08.00.45,7571.0,7571000.0,7.571
1576,2018.01.19_08.00.46,11049.0,11049000.0,11.049
1577,2018.01.19_08.00.47,9752.0,9752000.0,9.752
1578,2018.01.19_08.00.48,13622.0,13622000.0,13.622
1579,2018.01.19_08.00.50,11910.0,11910000.0,11.91
1580,2018.01.19_08.00.51,11787.0,11787000.0,11.787
1581,2018.01.19_08.00.52,9528.0,9528000.0,9.528
1582,2018.01.19_08.00.53,10345.0,10345000.0,10.345
1583,2018.01.19_08.00.54,8645.0,8645000.0,8.645
1584,2018.01.19_08.00.55,9349.0,9349000.0,9.349
1585,2018.01.19_08.00.56,16854.0,16854000.0,16.854
1586,2018.01.19_08.00.57,21607.0,21607000.0,21.607
1587,2018.01.19_08.00.58,24593.0,24593000.0,24.593
1588,2018.01.19_08.01.00,31550.0,31550000.0,31.55
1589,2018.01.19_08.01.01,37511.0,37511000.0,37.511
1590,2018.01.19_08.01.02,23821.0,23821000.0,23.821
1591,2018.01.19_08.01.03,31874.0,31874000.0,31.874
1592,2018.01.19_08.01.04,42085.0,42085000.0,42.085
1593,2018.01.19_08.01.05,22234.0,22234000.0,22.234
1594,2018.01.19_08.01.06,17514.0,17514000.0,17.514
1595,2018.01.19_08.01.07,41918.0,41918000.0,41.918
1596,2018.01.19_08.01.08,41403.0,41403000.0,41.403
1597,2018.01.19_08.01.09,27680.0,27680000.0,27.68
1598,2018.01.19_08.01.11,31113.0,31113000.0,31.113
1599,2018.01.19_08.01.12,37276.0,37276000.0,37.276
1600,2018.01.19_08.01.13,28418.0,28418000.0,28.418
1601,2018.01.19_08.01.14,29794.0,29794000.0,29.794
1602,2018.01.19_08.01.15,28530.0,28530000.0,28.53
1603,2018.01.19_08.01.16,18263.0,18263000.0,18.263
1604,2018.01.19_08.01.17,19549.0,19549000.0,19.549
1605,2018.01.19_08.01.18,31941.0,31941000.0,31.941
1606,2018.01.19_08.01.19,25980.0,25980000.0,25.98
1607,2018.01.19_08.01.21,26103.0,26103000.0,26.103
1608,2018.01.19_08.01.22,33339.0,33339000.0,33.339
1609,2018.01.19_08.01.23,29838.0,29838000.0,29.838
1610,2018.01.19_08.01.24,12347.0,12347000.0,12.347
1611,2018.01.19_08.01.25,14662.0,14662000.0,14.662
1612,2018.01.19_08.01.26,19862.0,19862000.0,19.862
1613,2018.01.19_08.01.27,27590.0,27590000.0,27.59
1614,2018.01.19_08.01.28,33261.0,33261000.0,33.261
1615,2018.01.19_08.01.29,31561.0,31561000.0,31.561
1616,2018.01.19_08.01.30,32221.0,32221000.0,32.221
1617,2018.01.19_08.01.32,34804.0,34804000.0,34.804
1618,2018.01.19_08.01.33,20947.0,20947000.0,20.947
1619,2018.01.19_08.01.34,18017.0,18017000.0,18.017
1620,2018.01.19_08.01.35,29134.0,29134000.0,29.134
1621,2018.01.19_08.01.36,29950.0,29950000.0,29.95
1622,2018.01.19_08.01.37,20958.0,20958000.0,20.958
1623,2018.01.19_08.01.38,28675.0,28675000.0,28.675
1624,2018.01.19_08.01.39,33440.0,33440000.0,33.44
1625,2018.01.19_08.01.40,36582.0,36582000.0,36.582
1626,2018.01.19_08.01.41,28631.0,28631000.0,28.631
1627,2018.01.19_08.01.43,30386.0,30386000.0,30.386
1628,2018.01.19_08.01.44,33395.0,33395000.0,33.395
1629,2018.01.19_08.01.45,31885.0,31885000.0,31.885
1630,2018.01.19_08.01.46,24683.0,24683000.0,24.683
1631,2018.01.19_08.01.47,29514.0,29514000.0,29.514
1632,2018.01.19_08.01.48,19673.0,19673000.0,19.673
1633,2018.01.19_08.01.49,21909.0,21909000.0,21.909
1634,2018.01.19_08.01.50,29481.0,29481000.0,29.481
1635,2018.01.19_08.01.51,31236.0,31236000.0,31.236
1636,2018.01.19_08.01.52,33641.0,33641000.0,33.641
1637,2018.01.19_08.01.53,32992.0,32992000.0,32.992
1638,2018.01.19_08.01.55,26617.0,26617000.0,26.617
1639,2018.01.19_08.01.56,32992.0,32992000.0,32.992
1640,2018.01.19_08.01.57,39356.0,39356000.0,39.356
1641,2018.01.19_08.01.58,36180.0,36180000.0,36.18
1642,2018.01.19_08.01.59,32277.0,32277000.0,32.277
1643,2018.01.19_08.02.00,38495.0,38495000.0,38.495
1644,2018.01.19_08.02.01,37365.0,37365000.0,37.365
1645,2018.01.19_08.02.02,30632.0,30632000.0,30.632
1646,2018.01.19_08.02.03,36929.0,36929000.0,36.929
1647,2018.01.19_08.02.04,38685.0,38685000.0,38.685
1648,2018.01.19_08.02.05,36873.0,36873000.0,36.873
1649,2018.01.19_08.02.07,33160.0,33160000.0,33.16
1650,2018.01.19_08.02.08,37265.0,37265000.0,37.265
1651,2018.01.19_08.02.09,24705.0,24705000.0,24.705
1652,2018.01.19_08.02.10,27132.0,27132000.0,27.132
1653,2018.01.19_08.02.11,14091.0,14091000.0,14.091
1654,2018.01.19_08.02.12,16708.0,16708000.0,16.708
1655,2018.01.19_08.02.13,20992.0,20992000.0,20.992
1656,2018.01.19_08.02.14,18364.0,18364000.0,18.364
1657,2018.01.19_08.02.15,11284.0,11284000.0,11.284
1658,2018.01.19_08.02.16,7224.0,7224000.0,7.224
1659,2018.01.19_08.02.18,9674.0,9674000.0,9.674
1660,2018.01.19_08.02.19,10065.0,10065000.0,10.065
1661,2018.01.19_08.02.20,11877.0,11877000.0,11.877
1662,2018.01.19_08.02.21,14125.0,14125000.0,14.125
1663,2018.01.19_08.02.22,9718.0,9718000.0,9.718
1664,2018.01.19_08.02.23,7180.0,7180000.0,7.18
1665,2018.01.19_08.02.24,13297.0,13297000.0,13.297
1666,2018.01.19_08.02.26,26427.0,26427000.0,26.427
1667,2018.01.19_08.02.27,13219.0,13219000.0,13.219
1668,2018.01.19_08.02.28,20209.0,20209000.0,20.209
1669,2018.01.19_08.02.29,9819.0,9819000.0,9.819
1670,2018.01.19_08.02.30,7191.0,7191000.0,7.191
1671,2018.01.19_08.02.31,3220.0,3220000.0,3.22
1672,2018.01.19_08.02.32,11743.0,11743000.0,11.743
1673,2018.01.19_08.02.34,5536.0,5536000.0,5.536
1674,2018.01.19_08.02.35,13454.0,13454000.0,13.454
1675,2018.01.19_08.02.36,6632.0,6632000.0,6.632
1676,2018.01.19_08.02.37,7135.0,7135000.0,7.135
1677,2018.01.19_08.02.38,7705.0,7705000.0,7.705
1678,2018.01.19_08.02.39,7135.0,7135000.0,7.135
1679,2018.01.19_08.02.40,7247.0,7247000.0,7.247
1680,2018.01.19_08.02.42,14125.0,14125000.0,14.125
1681,2018.01.19_08.02.43,12157.0,12157000.0,12.157
1682,2018.01.19_08.02.44,18878.0,18878000.0,18.878
1683,2018.01.19_08.02.45,19695.0,19695000.0,19.695
1684,2018.01.19_08.02.46,17804.0,17804000.0,17.804
1685,2018.01.19_08.02.47,21260.0,21260000.0,21.26
1686,2018.01.19_08.02.48,18912.0,18912000.0,18.912
1687,2018.01.19_08.02.49,20231.0,20231000.0,20.231
1688,2018.01.19_08.02.50,27971.0,27971000.0,27.971
1689,2018.01.19_08.02.52,18397.0,18397000.0,18.397
1690,2018.01.19_08.02.53,21384.0,21384000.0,21.384
1691,2018.01.19_08.02.54,28373.0,28373000.0,28.373
1692,2018.01.19_08.02.55,28306.0,28306000.0,28.306
1693,2018.01.19_08.02.56,26204.0,26204000.0,26.204
1694,2018.01.19_08.02.57,29246.0,29246000.0,29.246
1695,2018.01.19_08.02.58,24056.0,24056000.0,24.056
1696,2018.01.19_08.02.59,20120.0,20120000.0,20.12
1697,2018.01.19_08.03.00,29548.0,29548000.0,29.548
1698,2018.01.19_08.03.02,14103.0,14103000.0,14.103
1699,2018.01.19_08.03.03,16642.0,16642000.0,16.642
1700,2018.01.19_08.03.04,15243.0,15243000.0,15.243
1701,2018.01.19_08.03.05,8824.0,8824000.0,8.824
1702,2018.01.19_08.03.06,18039.0,18039000.0,18.039
1703,2018.01.19_08.03.07,23452.0,23452000.0,23.452
1704,2018.01.19_08.03.08,19314.0,19314000.0,19.314
1705,2018.01.19_08.03.09,18811.0,18811000.0,18.811
1706,2018.01.19_08.03.10,20779.0,20779000.0,20.779
1707,2018.01.19_08.03.12,26248.0,26248000.0,26.248
1708,2018.01.19_08.03.13,27602.0,27602000.0,27.602
1709,2018.01.19_08.03.14,16887.0,16887000.0,16.887
1710,2018.01.19_08.03.15,9126.0,9126000.0,9.126
1711,2018.01.19_08.03.16,13711.0,13711000.0,13.711
1712,2018.01.19_08.03.17,25577.0,25577000.0,25.577
1713,2018.01.19_08.03.18,25857.0,25857000.0,25.857
1714,2018.01.19_08.03.19,14404.0,14404000.0,14.404
1715,2018.01.19_08.03.21,12011.0,12011000.0,12.011
1716,2018.01.19_08.03.22,13420.0,13420000.0,13.42
1717,2018.01.19_08.03.23,12190.0,12190000.0,12.19
1718,2018.01.19_08.03.24,14147.0,14147000.0,14.147
1719,2018.01.19_08.03.25,11989.0,11989000.0,11.989
1720,2018.01.19_08.03.26,18028.0,18028000.0,18.028
1721,2018.01.19_08.03.27,22971.0,22971000.0,22.971
1722,2018.01.19_08.03.28,31919.0,31919000.0,31.919
1723,2018.01.19_08.03.30,24190.0,24190000.0,24.19
1724,2018.01.19_08.03.31,29134.0,29134000.0,29.134
1725,2018.01.19_08.03.32,30934.0,30934000.0,30.934
1726,2018.01.19_08.03.33,28083.0,28083000.0,28.083
1727,2018.01.19_08.03.34,29257.0,29257000.0,29.257
1728,2018.01.19_08.03.35,19292.0,19292000.0,19.292
1729,2018.01.19_08.03.36,23464.0,23464000.0,23.464
1730,2018.01.19_08.03.37,31449.0,31449000.0,31.449
1731,2018.01.19_08.03.38,26517.0,26517000.0,26.517
1732,2018.01.19_08.03.39,21998.0,21998000.0,21.998
1733,2018.01.19_08.03.41,36336.0,36336000.0,36.336
1734,2018.01.19_08.03.42,37813.0,37813000.0,37.813
1735,2018.01.19_08.03.43,34413.0,34413000.0,34.413
1736,2018.01.19_08.03.44,53023.0,53023000.0,53.023
1737,2018.01.19_08.03.45,38282.0,38282000.0,38.282
1738,2018.01.19_08.03.46,61288.0,61288000.0,61.288
1739,2018.01.19_08.03.47,62675.0,62675000.0,62.675
1740,2018.01.19_08.03.48,65034.0,65034000.0,65.034
1741,2018.01.19_08.03.49,66488.0,66488000.0,66.488
1742,2018.01.19_08.03.50,66925.0,66925000.0,66.925
1743,2018.01.19_08.03.51,57027.0,57027000.0,57.027
1744,2018.01.19_08.03.52,55461.0,55461000.0,55.461
1745,2018.01.19_08.03.54,52352.0,52352000.0,52.352
1746,2018.01.19_08.03.55,38830.0,38830000.0,38.83
1747,2018.01.19_08.03.56,32757.0,32757000.0,32.757
1748,2018.01.19_08.03.57,33160.0,33160000.0,33.16
1749,2018.01.19_08.03.58,21920.0,21920000.0,21.92
1750,2018.01.19_08.03.59,27892.0,27892000.0,27.892
1751,2018.01.19_08.04.00,27389.0,27389000.0,27.389
1752,2018.01.19_08.04.01,16843.0,16843000.0,16.843
1753,2018.01.19_08.04.02,18699.0,18699000.0,18.699
1754,2018.01.19_08.04.04,14337.0,14337000.0,14.337
1755,2018.01.19_08.04.05,15635.0,15635000.0,15.635
1756,2018.01.19_08.04.06,21316.0,21316000.0,21.316
1757,2018.01.19_08.04.07,18632.0,18632000.0,18.632
1758,2018.01.19_08.04.08,24493.0,24493000.0,24.493
1759,2018.01.19_08.04.09,18598.0,18598000.0,18.598
1760,2018.01.19_08.04.10,25678.0,25678000.0,25.678
1761,2018.01.19_08.04.11,24649.0,24649000.0,24.649
1762,2018.01.19_08.04.12,25555.0,25555000.0,25.555
1763,2018.01.19_08.04.14,23140.0,23140000.0,23.14
1764,2018.01.19_08.04.15,24660.0,24660000.0,24.66
1765,2018.01.19_08.04.16,23687.0,23687000.0,23.687
1766,2018.01.19_08.04.17,23676.0,23676000.0,23.676
1767,2018.01.19_08.04.18,15512.0,15512000.0,15.512
1768,2018.01.19_08.04.19,19001.0,19001000.0,19.001
1769,2018.01.19_08.04.20,18229.0,18229000.0,18.229
1770,2018.01.19_08.04.21,23139.0,23139000.0,23.139
1771,2018.01.19_08.04.22,21909.0,21909000.0,21.909
1772,2018.01.19_08.04.24,19762.0,19762000.0,19.762
1773,2018.01.19_08.04.25,18028.0,18028000.0,18.028
1774,2018.01.19_08.04.26,24314.0,24314000.0,24.314
1775,2018.01.19_08.04.27,33686.0,33686000.0,33.686
1776,2018.01.19_08.04.28,12380.0,12380000.0,12.38
1777,2018.01.19_08.04.29,34334.0,34334000.0,34.334
1778,2018.01.19_08.04.30,48527.0,48527000.0,48.527
1779,2018.01.19_08.04.31,28530.0,28530000.0,28.53
1780,2018.01.19_08.04.32,27043.0,27043000.0,27.043
1781,2018.01.19_08.04.33,29145.0,29145000.0,29.145
1782,2018.01.19_08.04.35,33373.0,33373000.0,33.373
1783,2018.01.19_08.04.36,35341.0,35341000.0,35.341
1784,2018.01.19_08.04.37,31024.0,31024000.0,31.024
1785,2018.01.19_08.04.38,25264.0,25264000.0,25.264
1786,2018.01.19_08.04.39,19493.0,19493000.0,19.493
1787,2018.01.19_08.04.40,18308.0,18308000.0,18.308
1788,2018.01.19_08.04.41,15400.0,15400000.0,15.4
1789,2018.01.19_08.04.42,19348.0,19348000.0,19.348
1790,2018.01.19_08.04.43,9081.0,9081000.0,9.081
1791,2018.01.19_08.04.45,11776.0,11776000.0,11.776
1792,2018.01.19_08.04.46,11776.0,11776000.0,11.776
1793,2018.01.19_08.04.47,15825.0,15825000.0,15.825
1794,2018.01.19_08.04.48,12168.0,12168000.0,12.168
1795,2018.01.19_08.04.49,22144.0,22144000.0,22.144
1796,2018.01.19_08.04.50,21954.0,21954000.0,21.954
1797,2018.01.19_08.04.51,17435.0,17435000.0,17.435
1798,2018.01.19_08.04.52,11038.0,11038000.0,11.038
1799,2018.01.19_08.04.54,5323.0,5323000.0,5.323
1800,2018.01.19_08.04.55,8018.0,8018000.0,8.018
1801,2018.01.19_08.04.56,10233.0,10233000.0,10.233
1802,2018.01.19_08.04.57,15355.0,15355000.0,15.355
1803,2018.01.19_08.04.58,17122.0,17122000.0,17.122
1804,2018.01.19_08.04.59,16831.0,16831000.0,16.831
1805,2018.01.19_08.05.00,11966.0,11966000.0,11.966
1806,2018.01.19_08.05.01,9629.0,9629000.0,9.629
1807,2018.01.19_08.05.03,5077.0,5077000.0,5.077
1808,2018.01.19_08.05.04,6620.0,6620000.0,6.62
1809,2018.01.19_08.05.05,5122.0,5122000.0,5.122
1810,2018.01.19_08.05.06,6285.0,6285000.0,6.285
1811,2018.01.19_08.05.07,4943.0,4943000.0,4.943
1812,2018.01.19_08.05.08,5100.0,5100000.0,5.1
1813,2018.01.19_08.05.09,8969.0,8969000.0,8.969
1814,2018.01.19_08.05.10,6990.0,6990000.0,6.99
1815,2018.01.19_08.05.12,6922.0,6922000.0,6.922
1816,2018.01.19_08.05.13,8399.0,8399000.0,8.399
1817,2018.01.19_08.05.14,10960.0,10960000.0,10.96
1818,2018.01.19_08.05.15,6240.0,6240000.0,6.24
1819,2018.01.19_08.05.16,7291.0,7291000.0,7.291
1820,2018.01.19_08.05.17,5401.0,5401000.0,5.401
1821,2018.01.19_08.05.18,5401.0,5401000.0,5.401
1822,2018.01.19_08.05.18,5010.0,5010000.0,5.01
1823,2018.01.19_08.05.25,3749.0,3749000.0,3.749
1824,2018.01.19_08.05.26,5099.0,5099000.0,5.099
1825,2018.01.19_08.05.27,5536.0,5536000.0,5.536
1826,2018.01.19_08.05.29,5949.0,5949000.0,5.949
